UMAP_1,UMAP_2,Label,Description,Cluster_main,Num_Clusters,Cluster_Assignments,Cluster_Color,Main_Cluster_Prob,Size_Prob,UserID,Abs,Temp
9.811723,4.5777946,Erro de medição em obra resultou em prejuízo de 450 mil,"Vi um exemplo, uma obra fez a medição dois e tr colocando 20 aqui e a gente pagou 450.000 a mais na obra por ter colocado o o valor aqui em vez de 20 cm, botou 20 m",C10 - Imprevisibilidade e Custos,1,C10(100.0%),10,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,2,3
11.525801,5.0285664,Ausência de Tubo de Queda nas Versões Anteriores do Projeto,"Até a versão 15 não tinha materiais de tubo de queda previsto. A gente não tava prevendo tubo de queda, tá? Porque todos os projetos que vinham não tinham apontamentos da onde seria o tubo de queda",C1 - Desafios Operacionais do QTK,2,C1(20.9%); C2(17.6%),1,0.0,0.209,00222548-6e98-4e59-8438-9cccb61116a7,2,1
11.563472,6.615418,Validação do novo cronograma,A gente já fez esse repassar um novo cronograma para vocês e vocês validarem ou não e esse seu cronograma que tá valendo,C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,4,0
10.053086,6.9149528,Preocupação com alterações indevidas no sistema,"Se vocês começar a dar acesso pra ele, ele começar a fazer alteração, quebrar a lógica, depois pra gente voltar a entender o que que o cara fez",C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,3,2
10.502474,4.8575153,Dificuldade em medidas métricas na obra,"Pessoal em obra tá tendo dificuldade com centímetros e metros... Então, a gente tá tentando simplificar na obra",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,2,1
9.592273,6.852169,Preocupação com liberação não autorizada e gestão de pessoal,"A gente tem que cuidar quando começa a fazer de liberar as coisas sem sem conversar. Vou ter que ver esse negócio gestora contratada, pessoal tá com problema",C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,3,2
11.007631,6.9196305,Importância da governança desde o início,"A gente acabou tratando por último, mas que ele é importante, devia ter sido tratado desde o início, é o pilar justamente de governança",C8 - Evolução e Controle de Versões,1,C8(46.4%),8,0.46404402058389466,0.46404402058389466,00222548-6e98-4e59-8438-9cccb61116a7,4,1
10.578037,7.4364557,Evolução dos sistemas através da interação com usuários,"Os sistemas eles não nascem prontos, eles nascem com alguma funcionalidade básica que atende algum fim e a partir da interação com o sistema, com as próprias pessoas, esse sistema já eh se evolui",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,4,0
11.389223,6.6152363,Prazos e Fluxo de Atualização,E como é que tá esse fluxo de atualização? Como que funciona para para nós assim? Tem um prazo pré-definido?,C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,00222548-6e98-4e59-8438-9cccb61116a7,4,0
12.437976,5.177591,Dificuldade inicial e pioneirismo nas medições QTK,"Já não me quebro tanto não, mas no início era pouquinho mais complicado. Eu fui o primeiro aqui a começar com as medições no QTK, então eu sofri bastante no início",C1 - Desafios Operacionais do QTK,1,C1(49.8%),1,0.4980889336885999,0.4980889336885999,7268d98f-dd9f-474e-b921-f817b18f5a9e,2,3
9.722128,4.7436614,Atrasos na atualização dos preços SINAPI e impactos nos pagamentos retroativos aos empreiteiros,"A gente chegou a ficar três meses de atraso, quatro meses de atraso na atualização dos preços do SINAPI. Isso não impacta o contrato diretamente porque o contrato é todo SINAPI, eu sei que a gente paga retroativo depois, mas o empreiteiro quer enxergar isso tudo mesmo",C10 - Imprevisibilidade e Custos,1,C10(100.0%),10,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,2,2
8.925846,4.4252586,Falta de referência dos custos e cotações de materiais no DMT,"A gente deveria receber também essas referências do que foi, onde foi cotado para determinar esses DMTs que está na planilha. Tem custo de material e essa informação não chega. De onde tirou aquele preço de material? De onde foi cotado o material inicialmente?",C11 - Gestão de DMTs e Reequilíbrios,1,C11(100.0%),11,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,2,1
9.259904,8.671986,Necessidade de entender propósito e razão das atividades,"Ninguém gosta de fazer uma coisa porque é assim. Por que eles fazem isso? Eu não gosto de fazer uma coisa porque é assim, eu gosto de entender por que eu estou fazendo aquilo ali",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,4,3
10.206287,5.1846685,Mudança de nomenclatura de PV para PI impacta empreiteiros,"Antigamente era PV e o diâmetro do PV, mudou para PI e o diâmetro do PV e causou bastante transtorno porque os empreiteiros estavam acostumados preencher com PV e não com PI",C2 - Transição do Sistema Manual para Digital,1,C2(100.0%),2,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,2,2
8.942606,6.0582867,Sobrecarga de trabalho por escassez de fiscais,É muita obra pra pouca gente. É muita obra pra poucos fiscais,C12 - Desafios da Fiscalização e Controle,1,C12(100.0%),12,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,4,3
9.595338,7.693232,Foco na integração de segurança e uso diário de aplicativo,"A gente foca muito na integração de parte de segurança, e nem tanto na parte de obras. É importante as integrações, os caras já saberem que vão ter que trabalhar com aplicativo, que tem que ser preenchido diariamente",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,1
11.699859,3.9490588,Pressão por performance e produtividade em contratos QTK,"São apertados os preços, são apertados, isso é óbvio, mas assim, contratados vão ter que aprender também a performar. O QTK é contrato de performance, tudo que tá vinculado ao método, então quanto mais você produzir e produzir de forma eficaz, você vai conseguir ganhar dinheiro",C1 - Desafios Operacionais do QTK,2,C1(16.5%); C0(22.5%),1,0.16483162563286677,0.16483162563286677,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-2
7.7813897,8.271889,Importância da colaboração e divulgação entre contratados,"Então essa colaboração entre os contratados aí é importante. E a gente está fazendo isso já, mas eu acho que vai acontecer mais, sabe? Ter maior divulgação",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,4,-1
9.635696,7.8432775,Importância do aplicativo para controles,O aplicativo é uma ferramenta importantíssima para a gente. Tem que rodar bem para a gente ter os controles,C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,4,0
8.756356,4.4976215,Cotação de fornecedores regionais e impacto no BNZ contratado,"Eu acabo cotando com os fornecedores que eu conheço da região, dentro do DMT, e atualizo os BNZ, só que tem dados de diferenças gigantes pra mais. Então tem que entender que a gente prejudicou a contratada lá no início",C11 - Gestão de DMTs e Reequilíbrios,1,C11(100.0%),11,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,2,1
11.883469,7.1910734,Retorno das planilhas atualizadas com manual,"É importante quando ele retornar as planilhas pra gente, que as minhas já estão atualizando, ele já retorna manualzinho sempre",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-1
11.10911,7.4953017,Melhorias na V16 para controle de materiais e planilhas,"Algumas coisas que eu tinha já melhorou na versão 16. Materiais, controle de matéria da planilha já veio na V16. Peças de PV já foi mudado para hábacos também mais intuitivos",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-1
7.913576,8.881678,Mudança de percepção através da reunião,"Quando o Rafa começou a colocar essa agenda aí, isso aí abriu muita a cabeça da maioria do pessoal que trabalhava com a planilha",C6 - Multiplicadores como Agentes de Mudança,1,C6(61.4%),6,0.6138051407595698,0.6138051407595698,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-2
12.380279,6.4888954,Facilidade no uso de planilha para medição e controle de obra,"O uso da planilha, assim, o uso dela para fazer as medições, para controlar a obra, ele é tranquilo, não é difícil, é fácil de fazer",C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-1
7.4055815,4.942971,Contratos por adesão eliminaram competição de preço e permitiram parcerias,"Como os contratos são por adesão agora, os contratados não batalham mais pelo preço, quem dá o menor preço. Agora os contratados podem fazer parceria entre eles mesmo",C5 - Resistência do Mercado Local,1,C5(45.3%),5,0.4534010080508988,0.4534010080508988,7268d98f-dd9f-474e-b921-f817b18f5a9e,3,-2
12.758799,6.796698,Dificuldade no aprendizado da planilha,"Quando cheguei aqui, ah, pega essa planilha, olha aí, se tu entender, tu nos ensina, né? Porque é meio um bicho de sete cabegas assim para todo mundo.",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,2,3
9.643184,6.3581777,Falta de clareza nos parâmetros e regras ocultas,Tem muitos parâmetros e muitas coisas às vezes que parecem meio ocultas assim.,C12 - Desafios da Fiscalização e Controle,2,C12(18.0%); C13(36.0%),12,0.17990995707805119,0.17990995707805119,f823a601-89fe-4c9b-a195-4418383038d1,4,2
11.812194,7.1891155,Fluxo de trabalho em constante evolução,"Eu sinto que é uma planilha que tá rodando já há um tempo, mas ela não tá fechada, não tá consolidada, ela tem constante evolução.",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,4,1
9.537542,6.7359204,Insegurança com terceirização,"Aí passa às vezes uma insegurança de tu pegar e trabalhar com ela, passar alguma coisa pro terceiro e daqui a pouco ter um equívoco muito grande.",C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,4,3
9.403366,3.9184618,Erro reajustes desconto retorno financeiro,"Aqui teve uma situação que a gente descobriu, tem uns reajustes que foi dado equivocado e uns descontos que não foram aplicados. Tem 1.3 milhões mais ou menos para eles retornarem para nós.",C11 - Gestão de DMTs e Reequilíbrios,1,C11(100.0%),11,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,2,1
12.245297,7.6960387,Informalidade no compartilhamento de planilhas via WhatsApp,"É muito informal o como eles passam as planilhas para nós. Então, o Rafa assim, ah, atualizei de Santa Maria, de Santa Cruz e coisa aqui, puf, me manda no WhatsApp.",C8 - Evolução e Controle de Versões,2,C8(23.1%); C4(23.9%),8,0.23112883273723317,0.23112883273723317,f823a601-89fe-4c9b-a195-4418383038d1,2,1
11.855156,7.4273953,Incerteza nas atualizações informais de planilha,Como que eu vou ter certeza que realmente aquilo lá tava 100% (referindo-se às atualizações informais da planilha).,C8 - Evolução e Controle de Versões,2,C8(41.9%); C4(16.8%),8,0.41866863328166204,0.41866863328166204,f823a601-89fe-4c9b-a195-4418383038d1,4,3
12.5391865,6.826956,Planilha com ábacos para visualização em matriz,Ela (a planilha) tem dentro dela tem uns ábacos que tão criando que acho que melhora mais do que a questão da fórmula. Que daí pelo menos tu consegue ali ter uma visão em forma de matriz.,C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,3,-1
9.125487,6.173275,Limitação da capacidade de fiscalização onipresente,"É essa parte de fiscalização como tá tomando uma proporção grande. Até uma coisa que eu sinto assim dos fiscais aqui que tipo não consegue ver tudo e eu não, realmente tu não vai tá onipresente em tudo.",C12 - Desafios da Fiscalização e Controle,1,C12(100.0%),12,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,3,2
7.611982,7.12929,Necessidade de olhar crítico e didático no processo de capacitação,Os caras estão recém aprendendo também com isso e é uma capacitação que precisa de um olhar assim mais crítico e didático também da nossa parte.,C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,4,-1
10.119627,6.843085,Alterações no sistema causam erros difíceis de localizar,"Cara, eu fiz caca, é, como ela é toda aberta, é muito fácil também, além dos terceiros nós, ah, vou fazer uma alteração aqui, putz, existia alguma coisa que ela não tá funcionando mais. Aí até tu achar o erro, tu demora um tempão.",C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,2,3
12.4296665,7.1844516,Planilha transparente sem bloqueio,"A ideia que o Rafael tem é que é uma planilha transparente, ele não bloqueia ela. Até perguntei numa última reunião porque vocês não bloqueiam ele: 'Não, a gente já viu isso no passado, não dá certo'",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,2,1
12.199128,6.576708,Falha na integração dos dados entre aplicativo e planilha,"E não funcionou bem assim, não deu certo. Teve umas coisas que vieram, outras que não não vieram dos dados (referindo-se à integração entre o aplicativo e a planilha)",C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,2,1
9.624595,5.2057576,Solicitação de repavimentação pendente,"E é aquilo, tipo, ah, coisa que solicitou no passado, os caras não fizeram eh de repavimentação. Ah, tá até fevereiro, abril lá solicitado, diz que vão fazer e não fazem.",C10 - Imprevisibilidade e Custos,1,C10(27.5%),10,0.0,0.275,f823a601-89fe-4c9b-a195-4418383038d1,3,2
11.064581,5.6847773,Fiscalização e Monitoramento via BI,"E quem faz a fiscalização também usa o BI para olhar lá, ver se tá tudo tá tudo de acordo com o que foi apontado.",C2 - Transição do Sistema Manual para Digital,2,C2(19.2%); C3(15.9%),2,0.19151901578837113,0.19151901578837113,f823a601-89fe-4c9b-a195-4418383038d1,3,0
9.547321,5.497233,Importância de Identificação Visual Completa do Local,"Só uma foto do tubo, não adianta. Claro, aqui tem um endereço aqui embaixo, a localização, mas pega a casa, pega, tenta pegar o número da casa junto, sabe?",C12 - Desafios da Fiscalização e Controle,2,C12(23.8%); C10(19.9%),12,0.23792697941993615,0.23792697941993615,f823a601-89fe-4c9b-a195-4418383038d1,3,2
12.830322,6.459318,Complexidade da Planilha em Partes,Tu tem que separar ela em partes e tentar entendendo parte por parte (referindo-se à complexidade da planilha).,C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,4,2
11.886497,6.4372535,Planilha oficial de controle de medições do cliente,"É que e bem como tu falaste na planilha oficial, né? Eles recebem com contrato uma planilha que fica do domínio deles até para eles poderem ir lançando as medições. E nós temos a nossa.",C3 - Fluxo Operacional de Medições,1,C3(100.0%),3,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,3,0
11.938035,7.0011463,Planilha em evolução contínua não consolidada,"A planilha tá rodando já há um tempo, mas ela não tá fechada, não tá consolidada, ela tem constante evolução.",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,f823a601-89fe-4c9b-a195-4418383038d1,3,0
10.531564,8.080638,Insegurança para discutir por não ter participado da criação,"Eu não me sinto eh seguro 100% para discutir algumas coisas, porque eu não participei da criação dessas composições na planilha.",C8 - Evolução e Controle de Versões,1,C8(29.7%),8,0.0,0.297,f823a601-89fe-4c9b-a195-4418383038d1,4,3
10.705583,7.7217875,Evolução contínua do novo modelo em contraste com modelo estruturado anterior,"Como o outro modelo era um modelo já estruturado, desenhado, que já tava muito tempo, ele tinha uma robustez, uma questão de ajustes mensais menores e o modelo que tá sendo implementado, ele é um modelo que tá em constante evolução. Velo que a gente iniciou na versão 13 e hoje a gente tá na versão 16.",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,2,0
9.049399,8.047024,Dificuldade em conciliar trabalho diário e aprendizado do modelo,Hoje a grande dificuldade é relacionar com as atividades diárias e também ter um tempo para você estudar o modelo. E o modelo não é simplesmente a gente utilizar ele.,C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,4,2
12.250004,7.911735,Falhas na Comunicação via WhatsApp e Correções não Divulgadas,"Por mais que a gente tenha um grupo no WhatsApp que em teoria todo mundo fica sabendo, sendo discutido, mas às vezes não não acontece também. Então, por vezes, realmente tem algumas aportações, algumas questões que são corrigidas e realmente a gente não consegue saber tudo que que vem corrigido.",C8 - Evolução e Controle de Versões,2,C8(20.9%); C4(20.4%),8,0.20929281948731632,0.20929281948731632,ce1943c6-9d59-48e3-96e7-685f0e431014,3,1
11.363813,8.100372,Reuniões repetitivas com possível perda de informação relevante,"Em alguns momentos a reunião ela fala de assuntos que já foi tratados. Então assim, aí realmente às vezes não participa e tem tem dias que a gente não participa. (E é) possível que é tratado de um assunto relevante que vai proporcionar uma uma mudança na planilha.",C8 - Evolução e Controle de Versões,1,C8(22.9%),8,0.0,0.22899999999999998,ce1943c6-9d59-48e3-96e7-685f0e431014,3,1
11.1300125,7.438431,Desafio de apropriação da migração V13 para V16,"Um grande desafio que eu vejo hoje pra gente até a gente se apropriar, saber o que que tá migrando da V13 para V16, é se apropriar de tudo, sabendo (tudo) na ponta da língua.",C8 - Evolução e Controle de Versões,1,C8(100.0%),8,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,3,2
9.211378,7.6536837,Dificuldade de tempo para aprender software antigo,"A gente ainda opera também com modelo antigo de software, incluir medições. O grande problema (para) a gente se apropriar, pra gente tá com tudo na ponta da língua, é a questão do tempo.",C9 - Compreensão do Propósito do Modelo,1,C9(28.1%),9,0.0,0.281,ce1943c6-9d59-48e3-96e7-685f0e431014,3,2
8.112524,9.334066,Empenho e Esmero do Rafael,"Eu vejo (o Rafael) empenhado, entendeu? Vejo empenhado muito para fazer dar certo. Vejo assim, falta de de esmero, vejo muito esmero se empenhando.",C6 - Multiplicadores como Agentes de Mudança,1,C6(28.0%),6,0.0,0.28,ce1943c6-9d59-48e3-96e7-685f0e431014,4,-3
12.476719,7.044725,Pressão para encontrar erros na planilha,E em algum momento até a gente se sente talvez assim um pouco pressionado a encontrar esses erros (na planilha).,C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,3,2
9.138318,5.9506845,Construtoras apontam erros e sugerem correções na forma de execução,"E nesse discordo vai e vem. Inclusive as construtoras às vezes dizem: 'Ó, aqui tá errado, aqui a gente está fazendo errado, aqui deveríamos, aqui tem erro na forma, aqui deveria ser assim, aqui deveria ser assado.'",C12 - Desafios da Fiscalização e Controle,1,C12(100.0%),12,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,2,1
9.467898,7.97571,Baixa utilização do aplicativo Movi,"O aplicativo é é a gente teria que utilizar o aplicativo que eu falo Movi, a gente tem que utilizar ele semanalmente, mas a gente não não a gente não opera tanto ele.",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,3,0
9.252867,5.211525,Volume de informações e medições em múltiplas obras,"É é é questão mesmo assim é o volume de informações, a gente toca várias obras ao mesmo tempo, não é só obra de esgoto. Então a gente também faz medições de duas formas.",C10 - Imprevisibilidade e Custos,1,C10(62.9%),10,0.6290136499377974,0.6290136499377974,ce1943c6-9d59-48e3-96e7-685f0e431014,3,0
9.315434,6.68565,Insegurança e falta de controle devido ao volume de informações,"Caso até uma insegurança, às vezes a gente não ter o controle de tudo. É normal, é natural, mas (por causa) do volume de informações que hoje a gente trabalha aqui dentro da engenharia.",C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,4,3
7.382776,5.4358244,Preocupação com concorrência entre fornecedores e interesses individuais,"E isso que a gente tá com alguns fornecedores, a gente não tá com todos os fornecedores... Vão entrar fornecedores novos que cada um, felizmente ou infelizmente cada um vai querer o melhor pro seu negócio.",C5 - Resistência do Mercado Local,1,C5(57.8%),5,0.5784378373873029,0.5784378373873029,ce1943c6-9d59-48e3-96e7-685f0e431014,3,2
9.4229145,6.9223747,Prioriza capacitação da equipe em detrimento das tarefas próprias,Eu sou também sou gestor de equipe e aí por vezes eu acabo não fazendo as minhas coisas e capacitando os outros para fazer.,C13 - Responsabilidades e Papéis Organizacionais,1,C13(100.0%),13,1.0,1.0,ce1943c6-9d59-48e3-96e7-685f0e431014,3,1
12.277919,7.9201465,Volume excessivo de informações no WhatsApp,"(No grupo do) WhatsApp, mas é é um volume de informações gigantesco assim.",C8 - Evolução e Controle de Versões,2,C8(20.6%); C4(20.6%),8,0.20619200364157514,0.20619200364157514,ce1943c6-9d59-48e3-96e7-685f0e431014,4,2
7.4101424,6.075969,Necessidade de parceiros para mapeamento de fornecedores,"Quando a gente tá fazendo um trabalho muito grande de mapeamento de fornecedores, a gente precisa ter parceiros para fazer tudo que a gente precisa, né? Em função do volume.",C5 - Resistência do Mercado Local,1,C5(19.6%),5,0.19604397259156078,0.19604397259156078,de329cac-8797-400a-8cdb-c35efec2ecab,3,0
8.058183,7.886377,Eficiência de produção e comunicação de valor ao cliente,"Em um determinado momento nós levamos assim numa mensagem assim: 'Olha, o modelo prevê uma maior eficiência de produção, prevê valas mais estreitas', porque sabe quanto que custa 1 cm a menos em tantos x km para Igia e para Corsan custa tantos milhões. Não é a melhor mensagem porque a empresa não quer saber quanto que a gente vai ganhar. Ela quer saber o que que ela vai ganhar com isso.",C7 - Capacitação e Disseminação do Modelo,2,C7(37.5%); C6(20.1%),7,0.3750320476649898,0.3750320476649898,de329cac-8797-400a-8cdb-c35efec2ecab,2,1
8.039185,7.9070253,Evidência de maior eficiência comparando modelos de trabalho,"Consigo mostrar pro cara que, tipo assim, olha, com um modelo desse você tem uma maior eficiência, tá provada que é tua equipe versus tua equipe. Uma trabalhando num modelo, a outra no modelo tradicional. Deu maior produção, 50% da mão de obra.",C7 - Capacitação e Disseminação do Modelo,2,C7(34.2%); C6(22.2%),7,0.34201189692557865,0.34201189692557865,de329cac-8797-400a-8cdb-c35efec2ecab,2,-2
8.689883,7.9391603,Necessidade de clareza e eficiência na execução da missão,"A gente que tem a missão de fazer, tá? O que eu acho que aí que faltaria um pouco assim também essa questão da gente ser mais eficiente na clareza.",C7 - Capacitação e Disseminação do Modelo,2,C7(18.3%); C9(27.1%),7,0.18311123037342872,0.18311123037342872,de329cac-8797-400a-8cdb-c35efec2ecab,4,1
12.9218235,6.9747896,Dificuldade de Compreensão da Planilha por Empresas sem Engenheiros,"Eu tava com 20, 30 empresas na sala e eu mostrei lá a planilha... 'Alguém abriu, gente? Alguém abriu? Alguém explorou?' Não tem resposta errada, mas alguém entendeu. Um dono de empresa falou: 'Eu entendi só que eu tenho quatro engenheiros na empresa e eles ficaram umas 3 horas tentando entender, mas entenderam.' Só que eu tinha na sala também microempresas ali que não tem um quadro robusto de engenheiros, então aqueles caras não entenderiam nada.",C4 - Complexidade da Planilha QTK,1,C4(100.0%),4,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,1,2
7.805233,8.385286,Multiplicador como ferramenta de transmissão do conhecimento complexo,"O multiplicador é uma ferramenta. Mas se nós termos um modelo complexo e um multiplicador que entende o modelo complexo, mas ele passa de uma forma complexa, tá só mudando de local a situação.",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,4,0
9.544587,8.237674,Insegurança no modelo operacional e cultura de não questionar,A pessoa tem insegurança no modelo. Ela não tá segura em operar o modelo. E a gente vem de um ambiente público que tem até uma questão cultural de não perguntar as coisas.,C9 - Compreensão do Propósito do Modelo,1,C9(38.8%),9,0.0,0.38799999999999996,de329cac-8797-400a-8cdb-c35efec2ecab,3,2
9.87581,8.387579,Repressão de perguntas e dúvidas por medo de julgamento,"Tem uns históricos aqui de perguntas que eram vinham com respostas que eram reprimidas as perguntas. Tipo assim, poxa, vou perguntar algo que as pessoas vão pensar que eu já deveria estar entendendo, então não vou perguntar. Aí a pessoa, ela tá cometendo um erro e ela não vai, ela tá indo só para trás.",C9 - Compreensão do Propósito do Modelo,1,C9(23.7%),9,0.0,0.237,de329cac-8797-400a-8cdb-c35efec2ecab,3,2
7.7517896,8.636614,Troca do multiplicador para melhorar engajamento,"Passou a funcionar porque o multiplicador que nós tínhamos aqui, ele não estava assim no nível de engajamento necessário e nós chegamos a trocar ele. Aí o nosso multiplicador hoje ele tá 100% envolvido e tá indo muito bem.",C6 - Multiplicadores como Agentes de Mudança,1,C6(100.0%),6,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,2,-2
7.488642,7.4119706,Evolução Rápida em Poucas Semanas,"A gente evoluiu aí em duas semanas, três semanas, o que não se evoluiu em 5 meses.",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,4,-2
8.606894,7.2411456,Ausência de resistência e aceitação à mudança,"A gente não vive uma questão de resistência. Pelo contrário, todo mundo, pelo menos aqui, todo mundo já entendeu que é isso que a gente precisa. E não existe mais aquela palavra que existia há um tempo atrás: 'Isso não dá certo. Isso não vai dar'.",C7 - Capacitação e Disseminação do Modelo,1,C7(20.4%),7,0.20437927267461128,0.20437927267461128,de329cac-8797-400a-8cdb-c35efec2ecab,4,-3
11.647725,4.178259,Apontamento de campo revela aumento de produção e redução de custos com novo modelo QTK,"O apontamento que a gente fez aqui, um apontamento de campo, acompanhamento assim de uma equipe trabalhando no modelo normal e outra equipe trabalhando no modelo QTK, deu em torno de 26% de diferença de produção e 11% de redução de custos.",C1 - Desafios Operacionais do QTK,2,C1(19.1%); C0(18.0%),1,0.19062143390553865,0.19062143390553865,de329cac-8797-400a-8cdb-c35efec2ecab,2,-2
8.9587555,8.481499,Empresas trabalhando sem conhecimento do modelo,"Outras empresas elas vão trabalhando no modelo, sendo sincero, praticamente sem conhecer o que elas estão trabalhando.",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,4,1
9.262188,8.014109,Falta de autonomia na linha devido ao modelo,"Na linha, a linha ela não tem ali a autonomia para ajustar aquilo, porque aquilo ali vem do modelo.",C9 - Compreensão do Propósito do Modelo,1,C9(100.0%),9,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,3,2
7.3783445,6.80391,Ciclo de capacitação contínua,A gente sempre vai tá vivendo esse ciclo de capacitar (novas empresas).,C7 - Capacitação e Disseminação do Modelo,1,C7(35.0%),7,0.35039705188276604,0.35039705188276604,de329cac-8797-400a-8cdb-c35efec2ecab,4,0
7.212036,6.2443295,Ciclo contínuo de contratação de empresas,"É um ciclo eterno que nós vamos viver, vamos supor enquanto durar o projeto, porque hoje nós temos uma quantidade de empresas contratadas, nós vamos contratar uma empresa nova daqui a pouco, daqui dois anos.",C5 - Resistência do Mercado Local,2,C5(17.2%); C7(16.3%),5,0.17245249253060949,0.17245249253060949,de329cac-8797-400a-8cdb-c35efec2ecab,4,1
7.577911,7.301564,Investir tempo para vender melhor o produto,"Falta a gente vender melhor o produto (QTK). Às vezes a gente gasta um dia, dois dias, mas a gente não tá perdendo um dia, dois dias. A gente tá ganhando 30, 50 lá na frente.",C7 - Capacitação e Disseminação do Modelo,1,C7(100.0%),7,1.0,1.0,de329cac-8797-400a-8cdb-c35efec2ecab,3,-2
